OBJECTID,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Style,Vehicle Colour,Vehicle Value,Weekday,Recovered,Neighbourhood,Ward,Sector,Reported Date,Occurred Date,Year,Intersection,Division,Census Tract,Time of Day,Councillor,Reported Hour,Occurred Hour,x,y
8529,1997,GENERAL MOTORS CORP.,,Truck,RED,,Monday,Y,Hunt Club Upper -Blossom Park - Timbermill,Ward 10 - Gloucester-Southgate,Sector 35,9/17/2024 5:00:00 AM,9/16/2024 5:00:00 AM,2024,"QUEENSDALE AVE, SIXTH ST",East,5050123.03,Evening,Jessica Bradley,900,2200,373622.9329,5023613.5067
8530,2022,,,Atv (4 Wheeler),RED,9000,Monday,N,Vars,Ward 19 - Orléans South-Navan,Sector 37,9/17/2024 5:00:00 AM,9/16/2024 5:00:00 AM,2024,"BIRCHGROVE RD, MAGLADRY RD",East,5050171.06,Evening,Catherine Kitts,700,2300,398925.0647,5032398.4873
8531,2008,BMW,328I,Automobile,BLK,,Saturday,N,Byward Market,Ward 12 - Rideau-Vanier,Sector 24,9/17/2024 5:00:00 AM,9/14/2024 5:00:00 AM,2024,"DALHOUSIE ST, GUIGUES AVE",Central,5050054.00,Night,Stéphanie Plante,1700,0,367912.896,5032712.5844
8532,2003,FORD,F350,Automobile,WHI,,Tuesday,Y,East Industrial,Ward 10 - Gloucester-Southgate,Sector 33,9/17/2024 5:00:00 AM,9/17/2024 5:00:00 AM,2024,"STEVENAGE DR, SWANSEA CRES",East,5050001.08,Night,Jessica Bradley,800,0,374414.4936,5026769.7151
8533,2021,JEEP (1989 AND AFTER),WRANGLER,Licence Plate,DGR,,Tuesday,N,Cummings,Ward 11 - Beacon Hill-Cyrville,Sector 32,9/18/2024 5:00:00 AM,9/17/2024 5:00:00 AM,2024,"LABELLE ST, MICHAEL ST N",East,5050122.01,Evening,Tim Tierney,600,2300,372711.6192,5031723.1354
8534,2010,AUDI,Q5,Suv,GRY,,Friday,Y,Woodroffe - Lincoln Heights,Ward 7 - Bay,Sector 14,9/18/2024 5:00:00 AM,8/30/2024 5:00:00 AM,2024,"ALLISON AVE, BYRON AVE",West,5050031.00,Afternoon,Theresa Kavanagh,1400,1200,361450.788,5026400.4117
8535,2023,"TOYOTA/ TOYOTA MOTOR CO., LTD.",RAV4,Automobile,GRY,,Thursday,Y,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 1 - Orléans East-Cumberland,Sector 31,9/19/2024 5:00:00 AM,9/19/2024 5:00:00 AM,2024,"MERLOT WAY, BREEZEWOOD ST",East,5050171.05,Night,Matthew Luloff,700,500,386424.864,5037740.9668
8536,2015,"TOYOTA/ TOYOTA MOTOR CO., LTD.",COROLLA,Automobile,SIL,,Thursday,Y,New Barrhaven - New Development - Stonebridge,Ward 3 - Barrhaven West,Sector 16,9/19/2024 5:00:00 AM,9/19/2024 5:00:00 AM,2024,"SUE HOLLOWAY DR, BAYROSE DR",West,5050141.20,Evening,David Hill,2100,2100,364589.0689,5014734.0675
8537,,CATERPILLAR INC,,Other,YEL,,Wednesday,Y,Vanier North,Ward 13 - Rideau-Rockcliffe,Sector 25,9/19/2024 5:00:00 AM,9/18/2024 5:00:00 AM,2024,"BEECHWOOD AVE, CARSDALE AVE",Central,5050110.00,Afternoon,Rawlson King,900,1700,369689.2608,5034076.3795
8538,2021,"TOYOTA/ TOYOTA MOTOR CO., LTD.",TACOMA,Truck,BLK,40000,Wednesday,Y,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 1 - Orléans East-Cumberland,Sector 31,9/19/2024 5:00:00 AM,9/18/2024 5:00:00 AM,2024,"BREEZEWOOD ST, RUSTIC HILLS CRES, VALIN ST",East,5050171.05,Evening,Matthew Luloff,800,1900,386507.5851,5037631.0539
8539,2009,DODGE,,Automobile,RED,,Thursday,Y,Sandy Hill - Ottawa East,Ward 12 - Rideau-Vanier,Sector 24,9/19/2024 5:00:00 AM,9/19/2024 5:00:00 AM,2024,"BESSERER ST, FRIEL ST",Central,5050051.00,Afternoon,Stéphanie Plante,1200,1200,368810.8988,5032498.5803
8540,2022,RAM TRUCKS,1500,Truck,WHI,,Saturday,N,Hunt Club - Ottawa Airport,Ward 10 - Gloucester-Southgate,Sector 35,9/21/2024 5:00:00 AM,9/14/2024 5:00:00 AM,2024,"PAUL BENOIT DRWY, AVRO JETLINER PRIV",East,5050002.06,Night,Jessica Bradley,1800,500,368809.6295,5022147.3042
8541,2009,GENERAL MOTORS CORP.,SIERRA,Truck,GRY,,Friday,N,Manotick East,Ward 20 - Osgoode,Sector 36,9/21/2024 5:00:00 AM,9/20/2024 5:00:00 AM,2024,"MITCH OWENS RD, RIVER RD, BRIDGE ST",East,5050191.01,Evening,Isabelle Skalski,1400,2300,369499.9021,5010769.4032
8542,2010,MAZDA,MAZDA 3,Automobile,GRY,2000,Sunday,Y,Hunt Club Upper -Blossom Park - Timbermill,Ward 10 - Gloucester-Southgate,Sector 35,9/22/2024 5:00:00 AM,9/22/2024 5:00:00 AM,2024,"QUEENSDALE AVE, 96M E OF BANNON WAY",East,5050123.04,Evening,Jessica Bradley,2100,1900,373136.2569,5023325.1382
8543,,,,Other,,,Sunday,N,Richmond,Ward 21 - Rideau-Jock,Sector 12,9/22/2024 5:00:00 AM,9/22/2024 5:00:00 AM,2024,"MCBEAN ST, PERTH ST",West,5050151.03,Night,David Brown,1300,100,356743.8081,5006254.3482
8544,2024,"TOYOTA/ TOYOTA MOTOR CO., LTD.",TUNDRA,Automobile,BLU,65000,Saturday,Y,Braemar Park - Bel Air Heights - Copeland Park,Ward 8 - College,Sector 17,9/22/2024 5:00:00 AM,9/21/2024 5:00:00 AM,2024,"HENRY FARM DR, MAITLAND AVE",West,5050023.01,Evening,Laine Johnson,900,2300,363851.4072,5025151.6297
8545,2017,RAM TRUCKS,1500,Truck,BLK,50000,Saturday,N,Greenbelt SouthEast,Ward 10 - Gloucester-Southgate,Sector 33,9/22/2024 5:00:00 AM,9/21/2024 5:00:00 AM,2024,"RAMSAYVILLE RD N, LEITRIM RD",East,5050126.04,Afternoon,Jessica Bradley,900,1400,378726.958,5023872.5025
8546,2014,FORD,F150,Automobile,BLK,,Sunday,Y,Britannia Village,Ward 7 - Bay,Sector 14,9/22/2024 5:00:00 AM,9/22/2024 5:00:00 AM,2024,"MARIE ST, ZEPHYR AVE",West,5050030.00,Night,Theresa Kavanagh,1300,100,360025.8681,5024874.5158
8547,2007,PETERBILT MOTORS CO.,,Other,BLK,,Sunday,Y,New Barrhaven - New Development - Stonebridge,Ward 24 - Barrhaven East,Sector 16,9/22/2024 5:00:00 AM,9/22/2024 5:00:00 AM,2024,"210 W OF WOODROFFE AVE, STRANDHERD DR",West,5050141.21,Night,Wilson Lo,1100,200,365923.894,5015320.2408
8548,2019,LAND ROVER,RANGE ROVER,Automobile,WHI,,Sunday,N,Orléans Chapel Hill South,Ward 19 - Orléans South-Navan,Sector 31,9/22/2024 5:00:00 AM,9/22/2024 5:00:00 AM,2024,"AUBRAIS, CROISSANT DES,SANDILLON, PLACE DE",East,5050125.10,Night,Catherine Kitts,900,0,381249.1057,5033981.1267
8549,2023,,,Trailer,SIL,,Sunday,Y,New Barrhaven - New Development - Stonebridge,Ward 24 - Barrhaven East,Sector 16,9/22/2024 5:00:00 AM,9/22/2024 5:00:00 AM,2024,"210 W OF WOODROFFE AVE, STRANDHERD DR",West,5050141.21,Night,Wilson Lo,1100,200,365923.894,5015320.2408
8550,2021,"TOYOTA/ TOYOTA MOTOR CO., LTD.",RAV4,Automobile,BLU,,Saturday,N,New Barrhaven - New Development - Stonebridge,Ward 3 - Barrhaven West,Sector 16,9/22/2024 5:00:00 AM,9/21/2024 5:00:00 AM,2024,"COBBLE HILL DR, POPPLEWELL CRES N",West,5050141.23,Evening,David Hill,1600,1800,361241.7295,5014854.7257
8551,2012,JEEP (1989 AND AFTER),WRANGLER,Automobile,RED,30000,Saturday,Y,Hawthorne Meadows - Sheffield Glen,Ward 18 - Alta Vista,Sector 33,9/22/2024 5:00:00 AM,9/21/2024 5:00:00 AM,2024,"MAYWOOD ST, NERTA ST",East,5050010.00,Afternoon,Marty Carr,800,1500,373882.9269,5028680.5408
8552,2018,RAM TRUCKS,2500,Truck,WHI,,Saturday,Y,Manotick West,Ward 21 - Rideau-Jock,Sector 12,9/22/2024 5:00:00 AM,9/21/2024 5:00:00 AM,2024,"LEWIS WAY, SUTHERLAND DR",West,5050200.02,Evening,David Brown,600,2300,372661.8983,5003222.3403
8553,2015,INFINITI,,Automobile,WHI,75000,Sunday,Y,Britannia Village,Ward 7 - Bay,Sector 14,9/22/2024 5:00:00 AM,9/22/2024 5:00:00 AM,2024,"POULIN AVE, VIOLET ST",West,5050030.00,Morning,Theresa Kavanagh,600,600,360135.7711,5025336.6459
8554,2019,LAND ROVER,RANGE ROVER,Suv,BLK,,Monday,N,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 19 - Orléans South-Navan,Sector 31,9/23/2024 5:00:00 AM,9/23/2024 5:00:00 AM,2024,"BLOSSOM PASS TERR, SHALLOW POND PL",East,5050171.11,Night,Catherine Kitts,1000,0,384861.3143,5034065.821
8555,2014,KIA MOTORS CORPORATION,OPTIMA,Automobile,SIL,,Monday,Y,Cummings,Ward 11 - Beacon Hill-Cyrville,Sector 32,9/23/2024 5:00:00 AM,9/2/2024 5:00:00 AM,2024,"DONALD ST, FINDON GT",East,5050122.01,Morning,Tim Tierney,2000,900,372421.3413,5032446.7359
8556,2024,JEEP (1989 AND AFTER),WRANGLER,Suv,WHI,,Monday,N,Carleton Heights - Rideauview,Ward 16 - River,Sector 17,9/23/2024 5:00:00 AM,9/23/2024 5:00:00 AM,2024,"MORLEY BLVD, DYNES RD",West,5050020.01,Night,Riley Brockington,600,200,367041.9008,5025859.5256
8557,,,,Other,BLKBLU,,Monday,N,Manotick West,Ward 3 - Barrhaven West,Sector 12,9/23/2024 5:00:00 AM,9/23/2024 5:00:00 AM,2024,"CLONFADDA TERR, RIVER MIST RD",West,5050141.25,Night,David Hill,1300,0,365036.4371,5011272.6201
8558,2022,EASYOWN MFG. CO.,,Other,BLK,,Monday,N,Manotick West,Ward 3 - Barrhaven West,Sector 12,9/23/2024 5:00:00 AM,9/23/2024 5:00:00 AM,2024,"CLONFADDA TERR, RIVER MIST RD",West,5050141.25,Night,David Hill,1300,0,365036.4371,5011272.6201
8559,,,,Other,GRYONG,,Monday,N,Manotick West,Ward 3 - Barrhaven West,Sector 12,9/23/2024 5:00:00 AM,9/23/2024 5:00:00 AM,2024,"CLONFADDA TERR, RIVER MIST RD",West,5050141.25,Night,David Hill,1300,0,365036.4371,5011272.6201
8560,2022,LAND ROVER,RANGE ROVER,Automobile,BLK,,Monday,N,Rockcliffe - Manor Park,Ward 13 - Rideau-Rockcliffe,Sector 25,9/23/2024 5:00:00 AM,9/23/2024 5:00:00 AM,2024,"GLENWOOD AVE, MARIPOSA AVE",Central,5050110.00,Night,Rawlson King,1000,200,369312.8958,5034654.601
8561,2021,EASYOWN MFG. CO.,,Other,BLK,,Monday,N,Manotick West,Ward 3 - Barrhaven West,Sector 12,9/23/2024 5:00:00 AM,9/23/2024 5:00:00 AM,2024,"CLONFADDA TERR, RIVER MIST RD",West,5050141.25,Night,David Hill,1300,0,365036.4371,5011272.6201
8562,2013,FORD,ESCAPE,Automobile,WHI,,Sunday,Y,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 19 - Orléans South-Navan,Sector 31,9/23/2024 5:00:00 AM,9/22/2024 5:00:00 AM,2024,"HARVEST VALLEY AVE, GLASTONBURY WALK",East,5050171.11,Evening,Catherine Kitts,1400,2200,385310.1841,5034666.1163
8563,,,,Motorcycle,BLU,1700,Sunday,N,Carlington,Ward 16 - River,Sector 21,9/23/2024 5:00:00 AM,9/22/2024 5:00:00 AM,2024,"FISHER AVE, HOLLAND AVE",Central,5050021.00,Evening,Riley Brockington,800,2200,365402.9042,5027819.4801
8564,2024,"TOYOTA/ TOYOTA MOTOR CO., LTD.",TUNDRA,Automobile,BLK,,Monday,N,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 19 - Orléans South-Navan,Sector 31,9/24/2024 5:00:00 AM,9/23/2024 5:00:00 AM,2024,"MONACO PL, BRANTHAVEN ST",East,5050171.11,Evening,Catherine Kitts,800,2000,384617.6827,5034850.6124
8565,,,,Other,YELGRY,,Monday,Y,Beaverbrook,Ward 4 - Kanata North,Sector 13,9/24/2024 5:00:00 AM,9/23/2024 5:00:00 AM,2024,"LEACOCK DR, TIFFANY CRES",West,5050160.02,Evening,Cathy Curry,700,2000,351520.3785,5020678.0179
8566,2010,SUBARU,OUTBACK,Automobile,GRY,,Wednesday,Y,Ottawa East,Ward 17 - Capital,Sector 22,9/25/2024 5:00:00 AM,9/25/2024 5:00:00 AM,2024,"HAWTHORNE AVE, MAIN ST",Central,5050015.00,Evening,Shawn Menard,2300,2300,368972.5286,5030632.1058
8567,2015,NISSAN,ROGUE,Suv,RED,,Wednesday,Y,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 19 - Orléans South-Navan,Sector 31,9/25/2024 5:00:00 AM,9/25/2024 5:00:00 AM,2024,"BLOSSOM PASS TERR, SHALLOW POND PL",East,5050171.11,Morning,Catherine Kitts,900,700,384861.3143,5034065.821
8568,2024,NISSAN,SENTRA,Automobile,BLK,,Saturday,Y,Laurentian,Ward 7 - Bay,Sector 14,9/25/2024 5:00:00 AM,9/14/2024 5:00:00 AM,2024,"SAVILLE ROW, BETWEEN HAYMARKET ST & LOCKHART AVE",West,5050032.01,Morning,Theresa Kavanagh,1100,1000,362009.8564,5026288.5047
8569,2023,LAND ROVER,RANGE ROVER,Automobile,BLK,,Wednesday,N,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata North Business Park,Ward 4 - Kanata North,Sector 13,9/25/2024 5:00:00 AM,9/25/2024 5:00:00 AM,2024,"BRECCIA HTS, ESCARPMENT CRES",West,5050160.14,Night,Cathy Curry,800,100,348814.1586,5020183.7839
8570,2022,AUDI,Q3,Automobile,BLU,,Thursday,Y,Vanier South,Ward 13 - Rideau-Rockcliffe,Sector 25,9/26/2024 5:00:00 AM,9/26/2024 5:00:00 AM,2024,"MORIN ST, ST. LAURENT BLVD",Central,5050061.00,Afternoon,Rawlson King,1700,1700,371588.1897,5033690.298
8571,2021,"TOYOTA/ TOYOTA MOTOR CO., LTD.",RAV4,Automobile,BLK,,Thursday,Y,Lowertown,Ward 12 - Rideau-Vanier,Sector 24,9/26/2024 5:00:00 AM,9/26/2024 5:00:00 AM,2024,"CUMBERLAND ST, GUIGUES AVE",Central,5050056.00,Afternoon,Stéphanie Plante,1400,1300,368082.896,5032824.5853
8572,2024,JEEP (1989 AND AFTER),WRANGLER,Automobile,BLK,100000,Wednesday,Y,Hunt Club East - Western Community,Ward 16 - River,Sector 35,9/26/2024 5:00:00 AM,9/25/2024 5:00:00 AM,2024,"PAUL ANKA DR, UPLANDS DR",East,5050002.05,Evening,Riley Brockington,600,2000,369457.9136,5023574.5079
8573,2010,DODGE,CARAVAN,Van,RED,,Wednesday,Y,Sandy Hill - Ottawa East,Ward 12 - Rideau-Vanier,Sector 24,9/26/2024 5:00:00 AM,7/31/2024 5:00:00 AM,2024,"LAURIER AVE, 89 E OF WALLER ST",Central,5050050.00,Evening,Stéphanie Plante,2000,2000,368528.5812,5031905.44
8574,2023,LEXUS,,Automobile,ONG,,Wednesday,N,Orléans Queenswood Heights,Ward 1 - Orléans East-Cumberland,Sector 31,9/26/2024 5:00:00 AM,9/25/2024 5:00:00 AM,2024,"HOYLAKE CRES N, MISSYABIT DR N",East,5050170.04,Evening,Matthew Luloff,900,1900,382323.9397,5037011.5711
8575,2010,FORD,F150,Truck,GRY,,Thursday,Y,Borden Farm - Stewart Farm - Parkwood Hills - Fisher Glen,Ward 9 - Knoxdale-Merivale,Sector 17,9/26/2024 5:00:00 AM,9/26/2024 5:00:00 AM,2024,"SEYMOUR AVE, WELKIN CRES W",West,5050131.02,Night,Sean Devine,600,200,365725.895,5024000.5099
8576,2015,FORD,ESCAPE,Automobile,RED,13000,Thursday,Y,Crestview - Meadowlands,Ward 8 - College,Sector 17,9/27/2024 5:00:00 AM,9/26/2024 5:00:00 AM,2024,"MEADOWLANDS DR, VIEWMOUNT DR",West,5050133.00,Evening,Laine Johnson,600,2100,363740.5272,5023103.3024
8577,2013,"TOYOTA/ TOYOTA MOTOR CO., LTD.",COROLLA,Automobile,RED,,Saturday,Y,Hintonburg - Mechanicsville,Ward 15 - Kitchissippi,Sector 21,9/28/2024 5:00:00 AM,9/28/2024 5:00:00 AM,2024,"WELLINGTON ST, HAMILTON AVE N ",Central,5050045.01,Evening,Jeff Leiper,1800,1800,365077.4466,5029231.5642
8578,2021,RAM TRUCKS,1500,Truck,BLK,,Wednesday,N,Russell - Edwards,Ward 20 - Osgoode,Sector 37,9/28/2024 5:00:00 AM,9/18/2024 5:00:00 AM,2024,"FARMERS WAY, LEITRIM RD W",East,5050126.04,Morning,Isabelle Skalski,900,800,381293.9686,5025416.5052
8579,2023,RAM TRUCKS,1500,Truck,GRY,,Wednesday,Y,Russell - Edwards,Ward 20 - Osgoode,Sector 37,9/28/2024 5:00:00 AM,9/18/2024 5:00:00 AM,2024,"FARMERS WAY, LEITRIM RD W",East,5050126.04,Morning,Isabelle Skalski,900,800,381293.9686,5025416.5052
8580,2021,ACURA,RDX,,BLK,,Sunday,,,,,9/29/2024 5:00:00 AM,9/29/2024 5:00:00 AM,2024,,,,Afternoon,,1300,1300
8581,2023,"TOYOTA/ TOYOTA MOTOR CO., LTD.",RAV4,Automobile,GRY,,Saturday,N,New Barrhaven - New Development - Stonebridge,Ward 24 - Barrhaven East,Sector 16,9/29/2024 5:00:00 AM,9/28/2024 5:00:00 AM,2024,"UPNEY DR, CLARIDGE DR",West,5050141.10,Evening,Wilson Lo,800,2200,365019.0311,5016497.8903
8582,2017,CADILLAC,,Automobile,BLK,,Thursday,Y,West Centertown,Ward 15 - Kitchissippi,Sector 22,9/30/2024 5:00:00 AM,9/19/2024 5:00:00 AM,2024,"HICKORY ST, LORETTA AVE",Central,5050035.00,Morning,Jeff Leiper,1400,1100,366474.8961,5028928.5512
8583,2023,"TOYOTA/ TOYOTA MOTOR CO., LTD.",TUNDRA,Automobile,WHI,,Sunday,N,Navan - Carlsbad Springs,Ward 19 - Orléans South-Navan,Sector 37,9/30/2024 5:00:00 AM,9/29/2024 5:00:00 AM,2024,"DELSON DR, BARNWELL CRES W, VILLEROY CRES S",East,5050171.03,Evening,Catherine Kitts,800,2100,389143.3093,5031232.7809
8584,2003,"HOMEMADE TRAILER CODE (SEE OPERATING MANUAL, PART ",,Other,WHI,,Monday,N,Hunt Club South Industrial,Ward 9 - Knoxdale-Merivale,Sector 17,9/30/2024 5:00:00 AM,9/9/2024 5:00:00 AM,2024,"ANTARES DR S, AURIGA DR S",West,5050130.01,Afternoon,Sean Devine,1400,1200,366875.9007,5021381.4895
8585,1982,,,Other,WHI,,Monday,N,Hunt Club South Industrial,Ward 9 - Knoxdale-Merivale,Sector 17,9/30/2024 5:00:00 AM,9/9/2024 5:00:00 AM,2024,"ANTARES DR S, AURIGA DR S",West,5050130.01,Afternoon,Sean Devine,1400,1200,366875.9007,5021381.4895
8586,2009,BUICK,LUCERNE,,RED,,Monday,,,,,9/30/2024 5:00:00 AM,9/30/2024 5:00:00 AM,2024,,,,Night,,300,300
8587,2013,HYUNDAI,ELANTRA,Automobile,WHI,8000,Tuesday,Y,Civic Hospital-Central Park,Ward 16 - River,Sector 21,10/1/2024 5:00:00 AM,10/1/2024 5:00:00 AM,2024,"SCOUT ST, JENSCOTT PRIV S",Central,5050023.02,Afternoon,Riley Brockington,1400,1400,364337.6164,5025200.9738
8588,2010,SUBARU,IMPREZA,Automobile,SIL,,Monday,Y,Elmvale - Eastway - Riverview - Riverview Park West,Ward 18 - Alta Vista,Sector 33,10/1/2024 5:00:00 AM,9/30/2024 5:00:00 AM,2024,"OTHELLO AVE, WESTON DR",East,5050009.00,Evening,Marty Carr,600,1900,373385.924,5028906.5437
8589,2019,VOLKSWAGEN,TIGUAN,Automobile,WHI,60000,Monday,Y,Elmvale - Eastway - Riverview - Riverview Park West,Ward 18 - Alta Vista,Sector 33,10/1/2024 5:00:00 AM,9/30/2024 5:00:00 AM,2024,"DIXIE ST, SHELLEY AVE",East,5050011.01,Evening,Marty Carr,500,2200,372322.917,5030087.5546
8590,2016,HYUNDAI,ELANTRA,Automobile,BLK,,Tuesday,Y,Woodroffe - Lincoln Heights,Ward 7 - Bay,Sector 14,10/1/2024 5:00:00 AM,10/1/2024 5:00:00 AM,2024,"RICHMOND RD, WOODROFFE AVE",West,5050031.00,Night,Theresa Kavanagh,1000,0,361586.8644,5026648.1055
8591,2019,SUBARU,CROSSTREK,Automobile,BLK,23000,Wednesday,Y,Woodroffe - Lincoln Heights,Ward 7 - Bay,Sector 14,10/2/2024 5:00:00 AM,10/2/2024 5:00:00 AM,2024,"AYLEN AVE, SAUNDERS AVE",West,5050032.02,Afternoon,Theresa Kavanagh,1500,1500,361707.0468,5026977.0947
8592,2017,"HONDA/AMERICAN HONDA MOTOR CO.,",ODYSSEY(MINIVAN),Automobile,BLK,,Tuesday,Y,Glen Cairn - Kanata South Business Park,Ward 23 - Kanata South,Sector 13,10/2/2024 5:00:00 AM,10/1/2024 5:00:00 AM,2024,"HALKIRK AVE, NAIRN ST",West,5050162.02,Evening,Allan Hubley,600,2000,352431.7212,5016854.6487
8593,,KUBOTA TRACTOR CORP.,,Other,ONGRED,,Tuesday,N,Riverside South - Leitrim,Ward 22 - Riverside South-Findlay Creek,Sector 35,10/2/2024 5:00:00 AM,10/1/2024 5:00:00 AM,2024,"BRADWELL WAY, KELLY FARM DR",East,5050126.07,Evening,Steve Desroches,1000,2300,375002.3593,5020196.8302
8594,2014,,,Automobile,SIL,100000,Wednesday,N,Civic Hospital-Central Park,Ward 8 - College,Sector 21,10/2/2024 5:00:00 AM,10/2/2024 5:00:00 AM,2024,"CAMEO DR, MAITLAND AVE",Central,5050023.01,Night,Laine Johnson,800,0,364153.1515,5025145.1387
8595,2021,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Automobile,BLU,40000,Wednesday,N,Cummings,Ward 11 - Beacon Hill-Cyrville,Sector 32,10/2/2024 5:00:00 AM,10/2/2024 5:00:00 AM,2024,FRONTIER PATH PRIV,East,5050122.03,Afternoon,Tim Tierney,1700,1700,374279.6925,5032677.769
8596,2024,JEEP (1989 AND AFTER),WRANGLER,Automobile,WHI,,Wednesday,N,Hunt Club - Ottawa Airport,Ward 10 - Gloucester-Southgate,Sector 35,10/3/2024 5:00:00 AM,10/2/2024 5:00:00 AM,2024,"PAUL BENOIT DRWY, AVRO JETLINER PRIV",East,5050002.06,Evening,Jessica Bradley,1300,2000,368809.6295,5022147.3042
8597,2009,DODGE,JOURNEY,,RED,,Thursday,,,,,10/3/2024 5:00:00 AM,10/3/2024 5:00:00 AM,2024,,,,Evening,,2100,2100
8598,2021,FORD,F150,Truck,BLK,,Wednesday,Y,Riverside South - Leitrim,Ward 22 - Riverside South-Findlay Creek,Sector 35,10/3/2024 5:00:00 AM,10/2/2024 5:00:00 AM,2024,"RIVER RD, RIVERSEDGE CRES",East,5050126.05,Evening,Steve Desroches,800,2200,368003.9014,5015871.0734
8599,2019,DODGE,CARAVAN,Van,WHI,,Wednesday,Y,East Industrial,Ward 11 - Beacon Hill-Cyrville,Sector 33,10/3/2024 5:00:00 AM,10/2/2024 5:00:00 AM,2024,"KENASTON ST, LABRIE AVE",East,5050122.02,Evening,Tim Tierney,800,2100,373457.8671,5031421.7276
8600,,MINI,COOPER,Automobile,BLK,,Thursday,Y,Vanier South,Ward 13 - Rideau-Rockcliffe,Sector 25,10/3/2024 5:00:00 AM,10/3/2024 5:00:00 AM,2024,"COTE ST, MORIN ST",Central,5050061.00,Morning,Rawlson King,1300,1000,371682.3795,5033210.6382
8601,2022,RAM TRUCKS,1500,Automobile,BLK,,Friday,N,Bells Corners West,Ward 8 - College,Sector 15,10/3/2024 5:00:00 AM,6/14/2024 5:00:00 AM,2024,"MOODIE DR, 200 N OF ROBERTSON RD",West,5050136.02,Night,Laine Johnson,1300,0,356987.5293,5020636.0793
8602,2014,,,Trailer,BLK,,Friday,N,Greely,Ward 20 - Osgoode,Sector 36,10/4/2024 5:00:00 AM,10/4/2024 5:00:00 AM,2024,"BANK ST, MITCH OWENS RD",East,5050126.04,Morning,Isabelle Skalski,1100,600,377758.9557,5015946.4539
8603,2024,LEXUS,,Automobile,GRY,,Friday,N,Orléans Chapel Hill South,Ward 19 - Orléans South-Navan,Sector 31,10/4/2024 5:00:00 AM,10/4/2024 5:00:00 AM,2024,"ESTERBROOK DR, SPRING VALLEY DR",East,5050125.11,Night,Catherine Kitts,800,100,381877.6125,5032273.8049
8604,2009,INFINITI,G37,Automobile,BLU,,Friday,N,Munster,Ward 21 - Rideau-Jock,Sector 12,10/4/2024 5:00:00 AM,10/4/2024 5:00:00 AM,2024,"DWYER HILL RD, GOLF CLUB WAY",West,5050151.09,Afternoon,David Brown,2000,1700,341463.0857,5006730.9207
8605,2020,SUBARU,FORRESTER,Automobile,WHI,,Thursday,Y,Billings Bridge - Alta Vista,Ward 18 - Alta Vista,Sector 34,10/4/2024 5:00:00 AM,10/3/2024 5:00:00 AM,2024,"MARSHALL CRT, PALMER AVE",East,5050006.00,Evening,Marty Carr,1300,2000,370878.9143,5028167.542
8606,,,,Other,YEL,50000,Friday,N,Greely,Ward 20 - Osgoode,Sector 36,10/4/2024 5:00:00 AM,10/4/2024 5:00:00 AM,2024,"BANK ST, MITCH OWENS RD",East,5050126.04,Morning,Isabelle Skalski,1100,600,377758.9557,5015946.4539
8607,2000,FORD,F450,Truck,RED,,Thursday,Y,East Industrial,Ward 10 - Gloucester-Southgate,Sector 33,10/4/2024 5:00:00 AM,10/3/2024 5:00:00 AM,2024,"STEVENAGE DR, SWANSEA CRES",East,5050001.08,Afternoon,Jessica Bradley,1900,1700,374414.4936,5026769.7151
8608,2017,MITSUBISHI,I-MiEV,,WHI,,Friday,,,,,10/4/2024 5:00:00 AM,10/4/2024 5:00:00 AM,2024,,,,Morning,,1100,1100
8609,2023,LEXUS,,Automobile,GRY,,Friday,Y,Orléans Chapel Hill South,Ward 19 - Orléans South-Navan,Sector 31,10/4/2024 5:00:00 AM,10/4/2024 5:00:00 AM,2024,"GLADEWOODS PL, LONGLEAF DR",East,5050125.10,Night,Catherine Kitts,200,200,380589.9419,5033932.5566
8610,2017,JEEP (1989 AND AFTER),WRANGLER,Automobile,WHI,,Saturday,Y,Glen Cairn - Kanata South Business Park,Ward 23 - Kanata South,Sector 13,10/5/2024 5:00:00 AM,10/5/2024 5:00:00 AM,2024,"REGIMENT AVE, TEMPLEFORD AVE",West,5050162.04,Night,Allan Hubley,800,0,354310.6178,5015441.6859
8611,2021,LEXUS,,Suv,BLK,,Saturday,Y,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 19 - Orléans South-Navan,Sector 31,10/5/2024 5:00:00 AM,10/5/2024 5:00:00 AM,2024,"VANGUARD DR, VANTAGE DR",East,5050171.12,Afternoon,Catherine Kitts,1700,1700,383935.4333,5035821.7233
